,User,Tweet
3360,solskeugi,"{'broke', 'SOTY', 'record', 'trending', '”', 'RT', 'BTS', '2021', 'Butter', 'Hot', 'Listen', 'BB', 'BTS_Butter', 'BTS_twt', 'also', '“', 'ofcvante'}"
3361,MMMPat16,"{'Please', 'keep', 'hype', 'RT', 'full', 'AstralBlasts', 'tweets', 'correct', 'use', 'it…', 'KPOPFLEX', 'hashtag', 'MAMAMOO', 'tags'}"
3362,jimin_a_ang,"{'Song', 'Trending', 'Jiminlove3000', 'RT', 'WithYou', 'BTS', 'Hot', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'BTS_twt', 'choice', 'JIMIN1013PJMS', 'and…'}"
3363,RMT0KYO_,"{'jkcoulds', 'trending', 'Song', 'Choice', 'RT', 'BTS', 'BTS_Dynamite', 'My', 'BTS_twt'}"
3364,Tayvon_Yung,"{""'re"", 'paying', 'RT', 'SavagesTheAlbum', 'officialPr_god', 'You', 'person', 'funny'}"
3365,EdAuthier,"{'trending', 'Musk', 'since', 'Mr', 'squawksquare', 'Well', 'algos'}"
3366,tsuny80,"{'Song', 'Choice', 'Trending', 'voting', 'RT', 'tsuny80', 'BTS', ""'m"", 'My', 'BTS_twt', 'BTS_Butter', 'I', 'jinbaragi1204'}"
3367,t1000ms,"{'2022', 'trending', '’', 'hot', '미소23', 'RT', 'yeongwonhan0', 'BTS', 'OST', 'WithYou', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'I', 'htt…', '지민이', 'love', 'Sungwoon'}"
3368,DbossVinay1,"{'DAaronovitch', 'trending', 'Arsenal…', 'last', 'night', 'zencatzen', 'RT', 'allegedly', 'commentary', 'Gary', 'biased', 'I', 'Neville', 'love'}"
3369,Noah05658116,"{'nftswind', 'Promote'}"
3370,YunLolly,"{'🔥', 'Song', 'Choice', 'Trending', 'RT', 'BTS', 'HrlySongs', 'My', 'BTS_twt', 'YetToCome', 'goes'}"
3371,radio_gtv,"{'GTVRadio', 'NowPlaying', 'submit', 'Wonder', 'Listen', 'Here', 'Juice', 't.co/0ljlTYbGLX', 'DJ', 'I', 'https', 'music'}"
3372,50minds,"{'day', 'Sohail', 'celeb', 'Katrina', 'years', 'file', 'divorce', 'Seema', 't.co/bLBKBtC1Dq', 'restaurant', 'NY', 'PC', 'https', '24', 'marriage', 'Trending', '’', 'pics', 'visits'}"
3373,SNy0704,"{'UNTIL', 'Woon', 'Sung', 'JIMIN', 'BTSJIMIN', 't.co/jBFDO84WCS', 'BTS', 'naver4jimin', 'BE', 'GOOD', 'WithYou', 'Ha', 'My', 'THE', 'BTS_twt', 'choice', 'Billboard', 'https', 'END', 'PROUD', 'Song', 'Trending', 'LIKE', 'Hot', 'YOU', 'OF', 'WITH'}"
3374,bts1346171004,"{'amp', 'Song', 'Trending', 'RT', 'friendspromise7', 'WithYou', 'BTS', 'PJM_data', 'Hot', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'BTS_twt', 'choice', 'Sun…'}"
3375,PrafullaDeshmuk,"{'today', 'trending', 'dustbin', 'Mughal', 'morning', 'Taj', 'RT', 'topic', 'iamharmeetK', 'Anyway', 'AudaciousQuest', 'cour…', 'mahal'}"
3376,AvinaA2002,"{'trending', 'produced', 'رججیجی1', 'StayAlive', 'SUGA', 'bts', 'JUNGKOOK', 'bts_twt', 'BTS_twt', 'choice', 'song', 'sona_nazary', 'sung'}"
3377,AvinaA2002,"{'trending', 'produced', 'SUGA', 'StayAlive', 'bts', 'JUNGKOOK', 'bts_twt', 'BTS_twt', 'choice', 'song', 'sona_nazary', 'ل9جیجیجی', 'sung'}"
3378,sujal_sapkal,"{'Rotational', 'neetug2022postpone', 'Trending', 't.co/TWkfCM18sM', 'Mechanics', 'Three', 'brain', 'Short', 'jeemains2022', 'CBSE', 'studytwt', 'Notes', 'https', 'Part'}"
3379,koyaflakes,"{'broke', 'SOTY', 'record', 'trending', '”', 'RT', 'BTS', '2021', 'Butter', 'Hot', 'Listen', 'BB', 'BTS_Butter', 'BTS_twt', 'winejmyg', '“', 'also'}"
3380,YourSong_Today,"{'day', 'ChristianMusic', 'Trust', 'HOLD', 'ON', 'VOSS', 'Christ', 'SongOfTheDay', 'Get', 'song', 'God', 't.co/8ko3XzkrrO', 'GodIsGood', '🎵', 'COREY', 'Jesus', 'https', 'Music', 'Truth', 'Song', 'coreyvoss', 't.co/dAtF7Qf69Q', 'GodCares'}"
3381,_lyoons,"{'BTS…', 'record', 'Song', 'Trending', 'breaking', 'RT', 'BTS', 'Hot', 'G', 'My', 'Billboard', 'feat', 'choice', 'Becky', 'ChickenNoodleSoup', 'JHOPE', 'jeonprooff'}"
3382,jakeilua,"{'still', 'im', 'trying', 'dear', 'https', 't.co/Rf9dKQvWDH', 'oh', 'jake', 'best'}"
3383,Gokul__Suriya,"{'amp', 'RitheeeK', 'Kamal', 'combo', 'Suriya', '🔥🔥', 'National', 'Trending', 'More', 'RT', 'Fafa', 'Suriya…', ""'m"", 'FahadFaasil', 'badass', 'waiting', 'I', 'Wide'}"
3384,trxxxxx1358,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
3385,cupidhoya735,"{'Song', 'Trending', 'RT', 'JMholic1013', 'WithYou', 'BTS', 'Hot', 'Billboard', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'No1', 'Sungwoon'}"
3386,lovelybang7,"{'trending', 'Song', 'Choice', 'RT', 'BTS', 'jmglit', 'G', 'My', 'Becky', 'feat', 'BTS_twt', 'ChickenNoodleSoup', 'JHOPE'}"
3387,dailygotsvn,"{'Use', 'GOT7WWU', 'first', 'RT', 'drops', 'KST', 'TRENDING', '23:45pm', '14', 'concept', 'WORLDWIDE', 'and…', 'Time', 'May', 'hashtag', 'Hashtag', 'photo', 'phrases'}"
3388,JEEEEwithaG,"{'trending', 'Sheeeesh', 'start', 'VERU'}"
3389,kooksiesoft,"{'1', '541K', 'HOT', 'Butter', '265K', 'frm', 'btsvote_crew', 'RT', 'GAP', 'You', '📈24Hr', '3', '10:00pm', 'KST', '192K', 'SONGS', 'TRENDING', 'With', '457K', '1…', '2'}"
3390,saint_trades,"{'🥇', '1', '🥈', 'RT', 'QQQ', 'Source', 'T…', '3', 'TWTR', '5', 't.co/cWJOwWSb0I', 'VERU', 'https', 'fintwit_tracker', 'SPY', 'Stocks', 'fintwit', 'Trending', '4', '2', '6', '🥉', 'SPX'}"
3391,FatloveSilencio,"{'viral', 'via', 'https', 'Locked', 'In', 'FatLove', 'freestyle', 'Freestyle', 't.co/qRQvJRiObj', 'YouTube', 'Silencio', 'SubscribeNow', 'TikTok', 'NewMusicFriday', 'letsgoo', 'itsfriday', 'music', 'youtube'}"
3392,Princes68261518,"{'BTS…', 'Song', 'Trending', 'voteforpjm', 'EmbySal', 'RT', 'WithYou', 'na', 'stay', 'Hot', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'BTS_twt', 'wan', 'I', 'choice'}"
3393,BeeDeeMmm,"{'Oz', 'RejectOz', 'get', 'retweets', 'We', 'video', 'RT', 'brand', 'Can', 'replies', 'mmpadellan', 'h…', 'slamming', '1,500', 'called', 'fast', 'new', 'TWEEPS', 'Dr'}"
3394,Toutant2001,"{'More', 'second', 'eligible', 'RT', '800', '6abc', 'dose', 'https', 'residents', 't.co/RxrgCXiBY5', 'vaccine'}"
3395,survival_jewel,"{'YouTube.🌎▶️', 'Now', 'Therapy', 'video', 'brand-new', 'BurnitonMSG', 'RT', '→', 'available', '⬆️📈', 'Up', '…', 'stonebwoy', '🔗', 'single', ""'s"", 'trending', 'worldwide', '🆕Run', 'music'}"
3396,forda_win,"{'Trending', '2G2BT', 't.co/pSQNVwaNUN', 'RT', '🤩', 'NETFLIX', 'PREMIERE', '2GoodOnNetflix', 'Netflix', 'https', 'KaDsBatangas'}"
3397,Themaincomrade,"{'1', '🌐https', 'pancakeswap', '🔥🚀', '📌launching', '💎100x', 'drshibagroup', 'soon', 'gem', '💰Massive', 'ping_fuller', 'currently', '🔥Foreverise', 'Link', 'planned', 'Fairlaunch', 't.co/kAUTfpbk2W', 'https', 'marketing', 'Pinksale', 'Trending', 'FOREVERVERSE', 'Foreverise_bsc', 'holding', 'potential', 't.co/5s7aSzoRll', '📌Pinksale', '🚀🔥'}"
3398,wnmcradio,"{'Boys', 'Blind', 'Alabama', 'Now', '—', 'Playing', 'music', 'Ground', 'Higher'}"
3399,zangmobts7,"{'trending', 'Song', 'Choice', 'RT', 'BTS', 'Listen', 'BTS_Dynamite', 'My', 'BTS_twt', 'laviedenoona'}"
3400,squidward352,"{'TheCryptoLark', '1', '🌐https', 'pancakeswap', '🔥🚀', 't.co/fAhl63GIMh', '📌launching', '💎100x', 'soon', 'gem', '💰Massive', 't.co/N5Uvesz0sp', 'currently', '🔥Foreverise', 'Link', 'planned', 'Fairlaunch', 'https', 'marketing', 'Pinksale', 'Trending', 'FOREVERVERSE', 'Foreverise_bsc', 'holding', 'potential', '📌Pinksale', '🚀🔥'}"
3401,JiminhillingD,"{'jjkpjmsexc', 'trending', 'Sungw…', 'favorite', 'RT', 'definitely', 'WithYou', 'PJM_data', 'BTS', 'My', 'Billboard', 'BTS_twt', 'JIMIN', 'BTSJIMIN', 'song'}"
3402,yeontan_holic,"{'SINGULARITY', 'V', 'RT', 'Taehyung', 'V…', 'BY', 'BACK', 'IS', 'Listen', 'universe', 'BTS_twt', 'deserves', 'Vtrendsong95', 'COMING', 'love', 'RespectKTHMore'}"
3403,Marvantex19,"{'trending', 'dropping', 'ChayKat3', 'RT', 'Streaming', 'u…', 'BTS', 'min_tae_cooky', 'listening', 'top', 'BTS_Butter', 'BTS_twt', 'choice', 'Bts2020Pgd', 'song', 'tags'}"
3404,aji_tweetz,"{'one', 'CWC', 'If', 'everyone', 'TV', 'RT', 'stopped', 'trying', 'Vijay', 'fame', 'wise', 'to…', 'reach', 'someone', 'go', 'Why', 'nalanin1987'}"
3405,alwaysyouugot7,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
3406,strings0569,"{'24', 'new', 't.co/s8FgYHCRlb', 'Print', 'song', 'https', 'music', 't.co/RjCB0VVjKF', 'Posted'}"
3407,AvinaA2002,"{'trending', 'produced', 'SUGA', 'StayAlive', 'bts', 'JUNGKOOK', 'bts_twt', 'چر0ب9ب9ی', 'BTS_twt', 'choice', 'song', 'sona_nazary', 'sung'}"
3408,hanna45686674,"{'trending', 'album', 's…', 'hot', '🐥Minimoni🐨', 'RT', 'Listening', 'seoul_RM', 'listen', ""'mono"", 'hanna45686674', 'BTS_twt', 'RM', 'I', 'love'}"
3409,ilditoth,"{'day', 'one', '’', 'UK', 'see', 'Cardiff', 'RT', 'wait', 'away', 'leg', 'TheScriptHayley', 'thescript', 'I', 'i…', 'Only', 'starting', 'Ireland', 'tour'}"
3410,Bexbel,"{'Friday', 'people', 'trending', 'j…', 'RT', 'either', 'watching', 'still', 'think', 'BBCQT', 'Rob_Kimbell', ""'are"", 'Every', 'Bruce', 'Fiona', 'I', 'every'}"
3411,m_r_ann,"{'Trending', '2G2BT', 't.co/pSQNVwaNUN', 'RT', '🤩', 'NETFLIX', 'PREMIERE', '2GoodOnNetflix', 'Netflix', 'https', 'KaDsBatangas'}"
3412,hgasdgjnk,"{'Trending', 'cult_mb_ysj', '🤣🤣🤣🤣', 'RT', 't.co/qtGySiqB1u', 'KCPD', 'https', 'MegaFamilyRankuMogudu', '🤙🤙'}"
3413,jiminholic13,"{'amp', 'Song', 'Trending', 'RT', 'friendspromise7', 'WithYou', 'BTS', 'PJM_data', 'Hot', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'BTS_twt', 'choice', 'Sun…'}"
3414,koyaflakes,"{'broke', 'SOTY', 'record', 'trending', '”', 'RT', 'BTS', '2021', 'Butter', 'Hot', 'Listen', 'BB', 'BTS_Butter', 'BTS_twt', 'winejmyg', '“', 'also'}"
3415,EmCrw123,"{'trending', 'hot', 'RT', 'mentions', 'BTS', 'Helping', 'BTS_is_SEVEN', 'songs', 'Billboard', 'BTS_Butter', 'BTS_twt', 'vote', 'boost'}"
3416,deeksha9279,"{'please', 'OUR', 'Chart', 'Trending', 'EPIPHANY', 'see', 'RT', 'tweet', 'reply', 'Hot', 'My', 'Billboard', 'choice', 'retweet', 'ar…', 'Mybelovedjinnie', 'Songs', 'JIN'}"
3417,bestproducts55,"{'style', 't.co/PUzTrfWEaC', 'womenfashion', 'slippers', 'SHOES', 'shopping', 'Athletic', 'shoeswomen', 'WOMEN', 'Boots', 'womenshopping', 'Comfort', 'fashion', 'sandals', 'leather', 'womenshoes', 'Shoes', 'footwear', 'https', 'womens', ""'S"", 'womenpower', 'Trending', 'shop', 'tuesdayvibe', 't.co/r4lRsFCMn9', 'women'}"
3418,autonomy_copper,"{'water', '“', 'dowry', 'Mile', 'RT', 't…', 'aponattawinner', 'Apo', 'buy', 'park', 'P', 'I', 'asked', 'instead', 'Remember', 'said', 'need', 'wants'}"
3419,cybeardjm,"{'blockchains', 'launder', 'lot', 'digital', 'incl', 'PR', 'cash', 'knows', 'transformation', 'work', 'bc', 'regions', 'really', 'RU', 'MsKidchaos', ""'s"", 'trending', 'Nobody', 'times', 'That'}"
3420,Princes68261518,"{'BTS…', 'Song', 'Trending', 'voteforpjm', 'EmbySal', 'RT', 'Dear', 'WithYou', 'Hot', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'BTS_twt', 'choice', 'love'}"
3421,ZiangJa,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
3422,uzumakijelio,"{""'Jake"", 'trending', '130522', '24', '📈', 'Vietnam', 'RT', 'currently', 'jakeupdateteam', '19', 'ar…', '18', 'Malaysia', 'Philippines', 'TRENDS'}"
3423,seasonsofcare,"{'Fellow', '‘', 'America', 'Will', '’', 'Trending', 'Globally', 'RT', 'Forever', 'Senior', 'Learn', 'New', 'Ever', 'WatsonInstitute', 'Mistakes', 'Wars', 'Richard…', 'podcast'}"
3424,BnbPixel,"{'win', 'year', 'RT', 'foreverise', 'let', 'hodl', 'always', 'explode', 'forevereis…', 'GodInterface', 'buy', 'We', 'gemstarr247', 'optimistic', 'I', ""'s""}"
3425,pernile2017,"{'Streaming', 'Gunakan', 'Stay', 'HT', 'RT', 'JUN…', 'Alive', '200', 'My', 'Billboard', 'choice', 'Drop', 'dan', 'Song', 'Trending', 'JJK_INDONESIA', 'StayAlive', 'Hot', '👇', 'BB', 'SS'}"
3426,yunline13,"{'SamuelG69328689', 'trending', 'BTSJIMIN…', 'GOOD', 'LIKE', 'RT', 'WithYou', 'Hot', 'JIMIN', 'My', 'BTS_twt', 'Billboard', 'choice', 'song', 'BE', 'mysingerjimin1'}"
3427,simp4_winmtw,"{'trending', 't.co/fAJc6pUcAP', 'baby', 'RT', 'Our', 'https', '\U0001fa84', 'Aizi_Kim', 'SUNOO'}"
3428,CRJJK13,"{'trending', 'Song', 'Choice', 'Beckyg', 'RT', 'CNS', 'Listen', 'My', 'feat', 'BTS_twt', 'laviedenoona', 'ChickenNoodleSoup', 'JHOPE'}"
3429,biancaalex3,"{'s…', '1', '💥', '66.8K', 'Themba', 'No', 'RT', 'EP', 'It', 'Worldwide', 'GHOST', 'BevArtist2', '…', '💛', 'quite', 'hitting', 'trending', '’', 'Day', 'n', 'iTunes'}"
3430,JayBVotingTeam,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
3431,Anna59630073,"{'Group', 'Song', 'The', 'Trending', 'RT', 'OT7Mindy', 'BTS', 'Nominated', 'Hot', 'My', 'Billboard', 'choice', 'BTS_Butter', 'Top', 'BTS_twt…'}"
3432,onhiatusxx,"{'Trending', '2G2BT', 't.co/pSQNVwaNUN', 'RT', '🤩', 'NETFLIX', 'PREMIERE', '2GoodOnNetflix', 'Netflix', 'https', 'KaDsBatangas'}"
3433,yean2jimin,"{'Song', 'Trending', 'WithYou', 'BTS', 'Hot', 'Billboard', 'My', 'choice', 'JIMIN', 'BTSJIMIN', 'BTS_twt', 'Sungwoon'}"
3434,basab1951,"{'IndiaToday', 'climbing', 'Kazakhstan', 'Trending', 'Viral', 'child', 'RT', 'https', 'tower', '8', 'saves', 'clip', 'man', 'floors', 'Sharma', 'Anushka', 't.co/qB…', 'shares'}"
3435,shfqhibrhm,"{'Comments✅', '❌', 'Likes✅', 'TREASUREwwide', 'First', 'Views', '150k', 'Hours', 'DARARI', 'RT', 'Tren…', 'Trend✅', 'Worldwide', '3.5M', 'Billboard', ""'s"", '50k', '24', 'Goal', 'Top5', 'Hot', 'Remix'}"
3436,FelixMoffat,"{'This', 'illegal'}"
3437,GamingUniongr,"{'rap', 'rapmusic', 'everyone', 't.co/4iJiu2pLlS', 'rapperlife', 'We', 'rappersinger', 'back', 'rapper', 'rapmonster', 'rapartist', 'jackharlowedits', 'page', 'musicproducer', 'rapperemergente', 'musica', 'https', 'Harlow', 'jackharlow', 'Hello', 'Jack', 'review', 'Check', 'music', 'American'}"
3438,Adriana20176303,"{'trending', 'hot', 'RT', 'mentions', 'BTS', 'Helping', 'BTS_is_SEVEN', 'songs', 'Billboard', 'BTS_Butter', 'BTS_twt', 'vote', 'boost'}"
3439,AvinaA2002,"{'trending', 'produced', 'SUGA', 'StayAlive', 'bts', 'JUNGKOOK', 'bts_twt', 'BTS_twt', 'choice', '9ر9ی9ی9ی9ق', 'song', 'sona_nazary', 'sung'}"
3440,PoonamBanerjee2,"{'copy', 'Trending', 'TAGLINE', 'PRANIK', 'RT', 'REVEALED', 'paste', 'Start', 'pratikismine', 'not…', 'EVERYWHERE', 'Do', 'GRACING'}"
3441,JiminhillingD,"{'trending', 'Sungw…', 'favorite', 'RT', 'definitely', 'WithYou', 'PJM_data', 'BTS', 'My', 'Billboard', 'BTS_twt', 'JIMIN', 'BTSJIMIN', 'jimimjuno', 'song'}"
3442,beomloveu,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
3443,sweet84220,"{'trending', 'BTSJ…', 'hot', 'GOOD', 'JiminFilter888', 'LIKE', 'RT', 'WithYou', 'OST', 'grace201507011', 'listening', 'JIMIN', 'BTS_twt', 'song', 'BE', 'love', 'I'}"
3444,KinkieOnline,"{'underwear', 'platform', 't.co/AObMZpuAyV', 'deal', 'sellusedpanties', 'article', 'sellers', 'panty', 'selling', 'panties', 'usedpanties', 'pantiesforsale', 'Many', 'earning', 'bestarticle', 'used', 'sale', 'largest', 'knickers', 'https', 'blog', 'trendarticle', 'trending', 'great', 'putting', 't.co/KPvl5c1mBp', 'money', 'Kinkie'}"
3445,BioNaya7,"{'peak', 'daily', 'reaches', 'Trending', 'prior', 'new', 'RT', '4', 'BTS', 'Hot', 'Billboard', 'release', 'btstrendingsong', 'chart', 'Daily', 'YetToCome'}"
3446,Tsovinar01,"{'trending', 'taekook', 'MBTI', 'TheTKGlobal', '📈', 'RT', 'currently', '47.6K', 'Lab', 'http…', 'Tweets', 'latest', 'release', 'Twitter', 'episode', 'following'}"
3447,IGOT7Pakistan,"{'album', '1', 'Games', 'away', 'OneAhgaseGOT7', 'amp', 'replying', 'RT', 'try', 'give', 'replies', 'Ahgase', 'ahgases', '’', 'Trending', 'replie…', '1K', 'Hot', '2', 'Let'}"
3448,HindustanTimes,"{'look', 'vicious', 'Watch', 'Dog', 'cuter', 't.co/MwgZA25HhD', 'actions', 'show', 'His', 'make', 'https', 'cute', 'wants'}"
3449,en_ariesim,"{'❤️❤️', 'ofc', 'talking', 'jake', ""'s""}"
3450,gemstarr247,"{'1', 'year', 'IS', 'hodl', 'We', 'Tg', 'PINKSALE', 't.co/qXwtRVtdQ3', 'CryptoNftsNews', 'LIVE', 'explode', 'I', 'gem', 'optimistic', 't.co/Uk08EWiPxm', 'forevereise_bsc', 'let', 'always', 'buy', 'https', 'crypto', ""'s"", 'trending', 'win', 'FAIRLAUNCH', 'foreverearn', 'foreverise'}"
3451,Marvantex19,"{'SOTY', 'trending', 'annive…', 'first', 'RT', 'min_tae_cooky', 'BTS', 'playlist', 'BTS_Butter', 'Coming', 'BTS_twt', 'choice', 'song', 'Bts2020Pgd', 'next'}"
3452,nylime_pjw,"{'Worldwide', 'time', 'TREASURE', '1', 'career', 'Trending', 'first', 'RT', 'TREASUREwwide', 'Perfor…', 'Remix', 'YouTube', 'Exclusive', ""'DARARI"", 'hitting'}"
3453,ilditoth,"{'RT', '😍😍🙌🏻🙌🏻', 'Ooooh', 'TalesFromTheScriptTour', 'yes', 'ThescriptClaudi'}"
3454,btluvs136,"{'trending', 'Thank', 'NaughTaeKoo', 't.co/UFKM2dAdgc', 'BTS', '2021', 'streaming', 'BTS_Butter', 'BTS_twt', 'Stream', 'platforms', 'song', 'https'}"
3455,AuroraRisingTX,"{'t.co/ljmBVu0M2t', 'Alive', 't.co/VcjnQzDePt', 'new', 'Feel', 'song', 'https', 'music', 'Posted'}"
3456,JiMiG2pt0,"{'seem', 'People', 't.co/mMo1a9ugW4', 'https', 'care', 'music', ""n't""}"
3457,squidward352,"{'1', '🌐https', 'pancakeswap', '🔥🚀', 't.co/fAhl63GIMh', '📌launching', '💎100x', 'soon', 'gem', '💰Massive', 't.co/N5Uvesz0sp', 'currently', '🔥Foreverise', 'Link', 'altcryptocom', 'planned', 'Fairlaunch', 'https', 'marketing', 'Pinksale', 'Trending', 'FOREVERVERSE', 'Foreverise_bsc', 'holding', 'potential', '📌Pinksale', '🚀🔥'}"
3458,purpleJMHY,"{'amp', 'Song', 'Trending', 'RT', 'WithYou', 'Red', 'BTS', '…', 'j13109513', 'Hot', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'BTS_twt', 'choice', 'AnywayJikook'}"
3459,tjherrybomb,"{'lovelyPP', 'Trending', 't.co/JwQ7Eg0LyI', 'RT', 'No.1', 'Now', 'Twitter', 'PPKritEntertainment', 'https', 'ppkritt_fc', 'ppkritt', 'Hashtag'}"
3460,qassini,"{'rap', 'rapmusic', 'trap', 'hiphop', 'rapper', 'hiphopmusic', 'beats', 'followus', 'Hiphop', 'icons', 'know', 'How', 'dailyfacts', 'rnb', 'hiphopculture', 'follow', 'dailyfact', 'followformore', 'https', 'artist', 'interestingfacts', 'much', 'musician', 'freestyle', 'amazingfacts', 'music', 'didyouknowfacts', 'dj', 'rappers', 't.co/cxkGx3BV07'}"
3461,11_15_02,"{""'Jake"", 'trending', '130522', '24', '📈', 'Vietnam', 'RT', 'currently', 'jakeupdateteam', '19', 'ar…', '18', 'Malaysia', 'Philippines', 'TRENDS'}"
3462,Bts13Yx,"{'1', 'streaming', 'RT', '5AM', 'You', '474,526', 'using', 'PJM_data', 'KST', 'Billboard', 'Songs', 'continue', '💪', ""'s"", 'tags', 'Keep', 'Trending', 'With', 'Hot', '—', 'Let', 'buy…'}"
3463,gokthv,"{'BTSJIN', 'Song', 'Trending', 'SuperTuna_Jin', 'Hot', 'Billboard', 'My', 'choice', 'BTS_twt', 'ifavsktae'}"
3464,sparkmom23,"{'agad', 'AHHHHHH', 'trending', '2G2BT', 'ang', 'RT', 'knkismet', 'hours', 'pilot', 'episode', 'top', 'searches', 'nasa', '🥺👏🙌', 'na', 'KathNiel…', 'POWER'}"
3465,HumphreyHemzy,"{'trending', 'Bvuku…', 'He', 'talk', 'PedzisaiRuhanya', 'ever', 'RT', 'offline', 'nelsonchamisa', 'say', 'What', 'contemporary', 'political', 'online'}"
3466,BTSSTAN_MAH777,"{'trending', '9', 'mauniverse77', 'RT', 'BTS', 'BTS_Butter', 'BTS_twt', 'choice', 'song', 'min_Viona7'}"
3467,mamalovebabypp,"{'lovelyPP', 'Trending', 't.co/JwQ7Eg0LyI', 'RT', 'No.1', 'Now', 'Twitter', 'PPKritEntertainment', 'https', 'ppkritt_fc', 'ppkritt', 'Hashtag'}"
3468,segunoyeniyi2,"{'OAUtwitter', 'e', 'Na', 'Trending', 'whey', 'Dey', '\U0001f90c\U0001f90c', 'Horse', 'Again', 'dey', 't.co/EJc5fqlYlG', 'Feed', 'Ride', 'https', 'Read', 'Mumu'}"
3469,mrstrongarm,"{'custom', 'vinyl', 't.co/d46omI6Wtw', 'staying', 'illustrationart', 'Nor', 'branding', 'art', 'apparently', 'underestimate', 'https', 'Never', 'music', 'power'}"
3470,pumi1013vote,"{'Keep', 'comeback', 'goal', '1', 'spread', 'dropping', 'RT', 'streams', 'BTS', 'sho…', 'BTS_is_SEVEN', 'Billion', 'BTS_Butter', 'BTS_twt', 'We', 'tags'}"
3471,sweet84220,"{'2022', 'trending', '’', 'hot', 'RT', 'WithYou', 'BTS', 'TawLao', 'listening', 'tremendousjimin', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'I', 'ost', 'and…'}"
3472,JiminhillingD,"{'trending', '’', 'hot', 'RT', 'WithYou', 'BTS', 'PJM_data', 'listening', 'JIMIN', 'Sungwoon', 'BTS_twt', 'BTSJIMIN', 'song', 'JewlParkJM', 'I'}"
3473,politicabot,"{'look', 'Thoughts', 'state', 'trending', 'Ah', 'gaslighting', 'Sees', 'unjust', 'killing', 'family', 'latest', 'yes', 'professionals', 'take', 'IDF', 'victim', 'want', 'example'}"
3474,trexaiii,"{'1', 't…', 'Be', '2GoodOnNetflix', 'Top', 'tomorrow', '😍😍😍', '2G2BT', 'RT', 'True', '🙏🏼🙏🏼🙏🏼', 'please', 'Good', 'PREMIERE', 'https', 'itsGNR89', 'trending', 'NETFLIX', '2'}"
3475,praneeth_t4,"{'trending', 'So', 'RT', 'vivoX80giveaway', '😍', 'stufflistings', 'stufflistingsarmy', 'vivoX80Series', 'WinvivoX80', 't.co/iFL2zS0ovo', 'https', 'also'}"
3476,JoongOfficialTH,"{'StarInMyMindEP6', '𝐔𝐩𝐝𝐚𝐭𝐞', '🔥', 'Trending', '𝐇𝐚𝐬𝐡𝐭𝐚𝐠𝐬', 'RT', 't.co/hKubchs1Hj', 'No.1', 'Thailand', 'Trends', 'JoongTrendsTH', 'จุงอาเชน', 'https', '🖤❕', 'ChenRcj'}"
3477,minimy1104,"{'trending', 'jiminangel31', 'favorite', 'RT', 'definitely', 'WithYou', 'PJM_data', 'BTS', 'Su…', 'My', 'Billboard', 'BTS_twt', 'JIMIN', 'BTSJIMIN', 'song'}"
3478,The_Audio_Pimp,"{'gt', 'Hero', 'New', 'Controller', 'DJ', 'Wired', 'hiphop', 'Microsoft', '360', 't.co/zEOlAoZmkz', 'mics', 'rappers', 'producers', 'https', 'Xbox', 'Microphone', 'audio', 'dj', 'music'}"
3479,MENTICORE_RISEE,"{'people', 'trending', 'Jodi', 'PRANIK', 'RT', 'activity', 'participating', 'GRAC…', 'active', 'retweet', 'saw', 'Stargirl_786', 'I', 'beautiful'}"
3480,alswjd0607,"{'2022', 'trending', '조녜야', '’', 'hot', 'https', 'RT', 'WithYou', 'BTS', 'Ji_bliss', 'listening', 'JIMIN', 't.c…', 'BTSJIMIN', 'BTS_twt', 'I', 'ost', 'Sungwoon'}"
